ProjectCode,ProjectName,ReportMonth,OverallRiskProbability,OverallRiskPrediction,TopFactor1,TopFactor1_SHAP,TopFactor2,TopFactor2_SHAP,TopFactor3,TopFactor3_SHAP,TopFactor4,TopFactor4_SHAP,TopFactor5,TopFactor5_SHAP,RiskExplanation
618504,,2026-04-01,0.87759,1,Agency_National Highways Authority of India [NHAI],1.046148,Expenditure,0.569927,ExpenditureProgressGap,-0.295005,ProgressVelocity,-0.288295,CurrentExpenditureRatio,0.284857,Agency_National Highways Authority of India [NHAI]; Expenditure; CurrentExpenditureRatio
619032,,2026-04-01,0.018857,0,Physical Progress,-0.666512,OriginalCost,-0.546087,CurrentExpenditureRatio,-0.409671,RevisedCost,-0.398875,Agency_National Highways Authority of India [NHAI],-0.324852,HasRevisedCost; State_Gujarat; State_Uttar Pradesh
618081,,2026-05-01,0.468003,1,CurrentExpenditureRatio,-0.461257,Physical Progress,-0.451985,RevisedCost,0.427561,NoProgress,0.394868,Agency_National Highways Authority of India [NHAI],-0.239639,RevisedCost; NoProgress; ExpenditureProgressGap
615843,,2026-04-01,0.743215,1,State_Jharkhand,0.672379,Agency_Ministry of Coal,0.657798,Agency_National Highways Authority of India [NHAI],-0.288891,RevisedCost,0.179956,RemainingPlannedDays,0.161855,State_Jharkhand; Agency_Ministry of Coal; RevisedCost
618881,,2026-04-01,0.724204,1,Agency_National Highways Authority of India [NHAI],0.945113,ProgressVelocity,-0.402879,CurrentExpenditureRatio,0.354403,ProjectAgeDays,-0.349091,RobustCurrentGap,0.194381,Agency_National Highways Authority of India [NHAI]; CurrentExpenditureRatio; RobustCurrentGap
618470,,2026-04-01,0.751779,1,Agency_National Highways Authority of India [NHAI],0.562128,ProgressVelocity,-0.419642,CurrentExpenditureRatio,0.316405,RobustCurrentGap,0.19031,ExpenditureProgressGap,0.145316,Agency_National Highways Authority of India [NHAI]; CurrentExpenditureRatio; RobustCurrentGap
618072,,2026-04-01,0.278868,0,ProgressVelocity,-0.340152,Agency_National Highways Authority of India [NHAI],-0.310891,State_Nagaland,-0.216375,ExpenditureProgressGap,0.192348,Physical Progress,-0.191275,ExpenditureProgressGap; RobustCurrentGap; CurrentExpenditureRatio
617896,,2026-04-01,0.020717,0,CurrentExpenditureRatio,-0.957264,Agency_National Highways Authority of India [NHAI],-0.432832,Physical Progress,-0.427842,ProjectAgeDays,-0.377352,Expenditure,-0.368816,ApprovalToStartDays; OriginalCost; Agency_MoRTH
616857,,2026-04-01,0.316304,0,HasRevisedDoc,-0.358868,Agency_National Highways Authority of India [NHAI],-0.27106,CurrentExpenditureRatio,0.178158,ProgressVelocity,-0.154509,ProjectAgeDays,-0.14303,CurrentExpenditureRatio; LateStageLowProgress; RemainingPlannedDays
400141,,2026-05-01,0.054472,0,Agency_National Highways Authority of India [NHAI],-0.511078,Expenditure,-0.433011,ExpenditureProgressGap,-0.373564,ProjectAgeDays,-0.309642,RobustCurrentGap,-0.274134,Physical Progress; HasRevisedDoc; HasRevisedCost
617239,,2026-04-01,0.109082,0,Physical Progress,-0.567013,CurrentExpenditureRatio,-0.332814,Agency_National Highways Authority of India [NHAI],-0.327135,HasRevisedDoc,-0.311753,State_Bihar,0.296924,State_Bihar; RemainingPlannedDays; OriginalCost
618160,,2026-05-01,0.018865,0,CurrentExpenditureRatio,-1.061553,Agency_National Highways Authority of India [NHAI],-0.634896,Physical Progress,-0.389606,Expenditure,-0.370096,ExpenditureProgressGap,-0.343285,ProgressVelocity; ScheduleElapsedRatio; HasRevisedDoc
617211,,2026-04-01,0.125863,0,HasRevisedDoc,-0.372838,Agency_National Highways Authority of India [NHAI],-0.298908,Physical Progress,-0.264709,OriginalCost,-0.258871,RevisedCost,-0.160653,RobustCurrentGap; Expenditure; ProjectAgeDays
616841,,2026-04-01,0.830504,1,Agency_North Western Railway [NWR],1.559222,HasRevisedDoc,-0.381548,ProjectAgeDays,0.327047,CurrentExpenditureRatio,0.194471,RobustCurrentGap,0.143671,Agency_North Western Railway [NWR]; ProjectAgeDays; CurrentExpenditureRatio
618563,,2026-05-01,0.9006,1,Agency_National Highways Authority of India [NHAI],1.174228,ProgressVelocity,0.432321,Physical Progress,0.325821,ExpenditureProgressGap,0.135585,RemainingPlannedDays,-0.116263,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; Physical Progress
618324,,2026-05-01,0.053,0,CurrentExpenditureRatio,-0.881054,ProjectAgeDays,-0.487163,Agency_National Highways Authority of India [NHAI],-0.468489,Physical Progress,-0.447877,Expenditure,-0.355759,NoProgress; ProgressVelocity; ProgressScheduleGap
707021,,2026-04-01,0.336401,0,HasRevisedDoc,-0.488482,State_Jharkhand,0.378382,ProjectAgeDays,0.289984,Agency_National Highways Authority of India [NHAI],-0.276055,ExpenditureProgressGap,-0.182939,State_Jharkhand; ProjectAgeDays; CurrentExpenditureRatio
617930,,2026-05-01,0.691564,1,NoProgress,0.494293,ProgressVelocity,0.315685,State_Odisha,-0.266691,Agency_National Highways Authority of India [NHAI],-0.244572,Physical Progress,0.236743,NoProgress; ProgressVelocity; Physical Progress
619206,,2026-04-01,0.750061,1,Agency_National Highways Authority of India [NHAI],0.628773,ProgressVelocity,-0.398506,RobustCurrentGap,0.330403,CurrentExpenditureRatio,0.248527,ExpenditureProgressGap,0.2064,Agency_National Highways Authority of India [NHAI]; RobustCurrentGap; CurrentExpenditureRatio
618747,,2026-04-01,0.867692,1,Agency_National Highways Authority of India [NHAI],0.832699,ProgressVelocity,-0.399308,Physical Progress,0.384236,Expenditure,0.2293,RevisedCost,0.169472,Agency_National Highways Authority of India [NHAI]; Physical Progress; Expenditure
618409,,2026-04-01,0.745233,1,ProgressVelocity,-0.355041,CurrentExpenditureRatio,0.298576,Agency_National Highways Authority of India [NHAI],-0.246352,ExpenditureProgressGap,0.244977,Physical Progress,0.225299,CurrentExpenditureRatio; ExpenditureProgressGap; Physical Progress
617184,,2026-05-01,0.182338,0,HasRevisedDoc,-0.398479,ProgressVelocity,0.350923,Agency_National Highways Authority of India [NHAI],-0.33232,Physical Progress,-0.273341,OriginalCost,-0.232544,ProgressVelocity; RemainingPlannedDays; RobustCurrentGap
618226,,2026-05-01,0.926195,1,"State_Jammu andKashmir",0.545682,NoProgress,0.470826,ProgressVelocity,0.388138,RobustCurrentGap,0.311362,ExpenditureProgressGap,0.281945,"State_Jammu andKashmir; NoProgress; ProgressVelocity"
618821,,2026-05-01,0.567156,1,Agency_National Highways Authority of India [NHAI],0.495993,ProjectAgeDays,-0.350433,State_Odisha,-0.288566,NoProgress,0.263655,Expenditure,0.132307,Agency_National Highways Authority of India [NHAI]; NoProgress; Expenditure
705419,,2026-05-01,0.257441,0,Agency_National Highways Authority of India [NHAI],-0.578376,ExpenditureProgressGap,-0.362977,RobustCurrentGap,-0.284284,CurrentExpenditureRatio,0.226858,ProgressScheduleGap,-0.208817,CurrentExpenditureRatio; Physical Progress; Expenditure
400424,,2026-05-01,0.72888,1,Expenditure,0.654942,Agency_National Highways Authority of India [NHAI],-0.480692,NoProgress,0.355716,CurrentExpenditureRatio,0.350783,ProgressVelocity,0.301029,Expenditure; NoProgress; CurrentExpenditureRatio
618740,,2026-05-01,0.953182,1,Agency_National Highways Authority of India [NHAI],1.098081,ProgressVelocity,0.431171,ProgressScheduleGap,0.232089,State_Bihar,0.230039,ProjectAgeDays,0.22001,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; ProgressScheduleGap
705496,,2026-04-01,0.600482,1,Agency_National Highways Authority of India [NHAI],-0.514517,CurrentExpenditureRatio,0.479699,RobustCurrentGap,0.283686,ProgressScheduleGap,0.241877,RevisedCost,0.180591,CurrentExpenditureRatio; RobustCurrentGap; ProgressScheduleGap
705610,,2026-05-01,0.086702,0,CurrentExpenditureRatio,-1.050037,Agency_National Highways Authority of India [NHAI],-0.575422,ExpenditureProgressGap,-0.40362,RobustCurrentExpenditurePct,-0.220372,RemainingPlannedDays,-0.163891,ProjectAgeDays; HasRevisedDoc; HasRevisedCost
618412,,2026-04-01,0.336075,0,ProgressVelocity,-0.420953,Agency_National Highways Authority of India [NHAI],-0.417734,ProgressScheduleGap,0.213471,CurrentExpenditureRatio,0.180593,Expenditure,0.178929,ProgressScheduleGap; CurrentExpenditureRatio; Expenditure
618049,,2026-05-01,0.866323,1,NoProgress,0.550527,Physical Progress,0.362587,ProgressVelocity,0.336833,ExpenditureProgressGap,0.308631,RobustCurrentGap,0.260611,NoProgress; Physical Progress; ProgressVelocity
617974,,2026-04-01,0.024004,0,CurrentExpenditureRatio,-0.819969,ProjectAgeDays,-0.613107,RevisedCost,0.408537,Expenditure,-0.359566,Agency_National Highways Authority of India [NHAI],-0.319027,RevisedCost; LateStageLowProgress; State_Madhya Pradesh
618342,,2026-04-01,0.074399,0,CurrentExpenditureRatio,-0.698504,Physical Progress,-0.475086,Agency_National Highways Authority of India [NHAI],-0.404967,ProgressVelocity,-0.317524,RemainingPlannedDays,-0.297136,RevisedCost; Agency_NHIDCL; OriginalCost
617832,,2026-04-01,0.022343,0,CurrentExpenditureRatio,-0.79821,Physical Progress,-0.663675,Agency_National Highways Authority of India [NHAI],-0.366105,ProjectAgeDays,-0.35023,State_Jharkhand,0.264414,State_Jharkhand; State_Gujarat; State_Uttar Pradesh
618418,,2026-04-01,0.845078,1,RevisedCost,0.520698,ProgressVelocity,-0.37346,CurrentExpenditureRatio,0.278673,State_Meghalaya,0.263233,Agency_National Highways Authority of India [NHAI],-0.253601,RevisedCost; CurrentExpenditureRatio; State_Meghalaya
613793,,2026-04-01,0.246251,0,Agency_National Highways Authority of India [NHAI],-0.404334,Physical Progress,-0.399115,ProgressVelocity,-0.185283,RobustCurrentGap,0.104766,OriginalCost,0.10193,RobustCurrentGap; OriginalCost; State_West Bengal
618754,,2026-05-01,0.639917,1,Agency_National Highways Authority of India [NHAI],0.725934,ProgressVelocity,0.482772,ProjectAgeDays,-0.315604,Physical Progress,-0.294619,OriginalCost,0.242072,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; OriginalCost
604795,,2026-05-01,0.053396,0,RevisedCost,-0.704014,OriginalCost,-0.674138,Agency_National Highways Authority of India [NHAI],-0.53453,Physical Progress,-0.431049,NoProgress,0.356704,NoProgress; ProgressVelocity; State_Tamil Nadu
612133,,2026-05-01,0.217786,0,Agency_National Highways Authority of India [NHAI],-0.422976,ExpenditureProgressGap,-0.319298,OriginalCost,-0.235036,RobustCurrentGap,-0.171821,Expenditure,0.145715,Expenditure; ProgressVelocity; ProjectAgeDays
617932,,2026-04-01,0.262622,0,CurrentExpenditureRatio,-0.662762,Expenditure,-0.318032,ExpenditureProgressGap,0.297579,RobustCurrentGap,0.269992,Agency_National Highways Authority of India [NHAI],-0.268823,ExpenditureProgressGap; RobustCurrentGap; Physical Progress
618094,,2026-04-01,0.663144,1,Agency_National Highways Authority of India [NHAI],-0.393188,RevisedCost,0.358332,Expenditure,0.224695,CurrentExpenditureRatio,0.213663,ExpenditureProgressGap,-0.192484,RevisedCost; Expenditure; CurrentExpenditureRatio
618371,,2026-04-01,0.415788,0,ProgressVelocity,-0.393926,Agency_National Highways Authority of India [NHAI],-0.247382,RobustCurrentGap,0.228428,ExpenditureProgressGap,0.221222,RevisedCost,-0.164432,RobustCurrentGap; ExpenditureProgressGap; CurrentExpenditureRatio
618405,,2026-04-01,0.024319,0,CurrentExpenditureRatio,-0.812192,Physical Progress,-0.67604,Expenditure,-0.387319,ProjectAgeDays,-0.337172,Agency_National Highways Authority of India [NHAI],-0.33586,ExpenditureProgressGap; RemainingPlannedDays; Agency_NHIDCL
618721,,2026-05-01,0.76711,1,Agency_National Highways Authority of India [NHAI],0.815241,ProgressVelocity,0.349646,OriginalCost,-0.21413,CurrentExpenditureRatio,0.209515,Expenditure,-0.204054,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; CurrentExpenditureRatio
602096,,2026-05-01,0.120803,0,Agency_National Highways Authority of India [NHAI],-0.505782,RemainingPlannedDays,-0.400618,CurrentExpenditureRatio,-0.371061,RevisedCost,-0.289174,ProjectAgeDays,0.238649,ProjectAgeDays; Expenditure; Physical Progress
618580,,2026-05-01,0.978151,1,Agency_National Highways Authority of India [NHAI],1.000173,ProgressVelocity,0.62711,NoProgress,0.474228,RobustCurrentGap,0.378682,ExpenditureProgressGap,0.310503,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; NoProgress
619156,,2026-05-01,0.797442,1,Agency_National Highways Authority of India [NHAI],0.967793,ProgressVelocity,-0.349524,Physical Progress,-0.34413,Expenditure,0.305123,State_Tamil Nadu,0.274903,Agency_National Highways Authority of India [NHAI]; Expenditure; State_Tamil Nadu
619111,,2026-05-01,0.937967,1,Agency_National Highways Authority of India [NHAI],1.018377,ProgressVelocity,0.493508,Physical Progress,0.424437,NoProgress,0.357782,ExpenditureProgressGap,0.180904,Agency_National Highways Authority of India [NHAI]; ProgressVelocity; Physical Progress
619030,,2026-05-01,0.609398,1,Physical Progress,-0.581683,Expenditure,0.48735,Agency_National Highways Authority of India [NHAI],-0.366809,NoProgress,0.36458,ProjectAgeDays,0.353975,Expenditure; NoProgress; ProjectAgeDays
706942,,2026-04-01,0.053636,0,CurrentExpenditureRatio,-0.653934,Physical Progress,-0.493685,HasRevisedDoc,-0.450829,Agency_National Highways Authority of India [NHAI],-0.346189,RevisedCost,0.247211,RevisedCost; LateStageLowProgress; OriginalCost
618362,,2026-05-01,0.740233,1,Agency_NHIDCL,0.626597,Agency_National Highways Authority of India [NHAI],-0.390512,ProgressVelocity,0.390109,ExpenditureProgressGap,-0.262583,NoProgress,0.241916,Agency_NHIDCL; ProgressVelocity; NoProgress
618417,,2026-05-01,0.838395,1,Agency_NHIDCL,0.708791,NoProgress,0.326583,CurrentExpenditureRatio,0.295935,Agency_National Highways Authority of India [NHAI],-0.28908,ProgressVelocity,0.276465,Agency_NHIDCL; NoProgress; CurrentExpenditureRatio
705358,,2026-04-01,0.1367,0,Agency_National Highways Authority of India [NHAI],-0.504363,RemainingPlannedDays,-0.462399,CurrentExpenditureRatio,-0.351607,Agency_East Coast Railway [ECoR] - II,0.251857,ExpenditureProgressGap,-0.203832,Agency_East Coast Railway [ECoR] - II; ProjectAgeDays; Expenditure
618725,,2026-04-01,0.36414,0,Agency_National Highways Authority of India [NHAI],0.653876,ProgressVelocity,-0.453395,ProjectAgeDays,-0.40478,Physical Progress,-0.240705,RobustCurrentGap,-0.191531,Agency_National Highways Authority of India [NHAI]; State_Bihar; RemainingPlannedDays
611669,,2026-05-01,0.439753,0,Agency_National Highways Authority of India [NHAI],-0.465284,Physical Progress,-0.36463,ProjectAgeDays,0.156607,OriginalCost,0.152129,CurrentExpenditureRatio,0.138402,ProjectAgeDays; OriginalCost; CurrentExpenditureRatio
617982,,2026-04-01,0.066405,0,CurrentExpenditureRatio,-0.667972,Physical Progress,-0.578333,Agency_National Highways Authority of India [NHAI],-0.423959,RevisedCost,0.234385,ProgressVelocity,-0.196141,RevisedCost; OriginalCost; State_Telangana
705433,,2026-04-01,0.450836,1,Agency_National Highways Authority of India [NHAI],-0.434999,CurrentExpenditureRatio,0.167245,ExpenditureProgressGap,-0.119837,Expenditure,0.115796,Physical Progress,0.107246,CurrentExpenditureRatio; Expenditure; Physical Progress
400382,,2026-05-01,0.014297,0,CurrentExpenditureRatio,-1.282585,HasRevisedDoc,-0.506561,Agency_National Highways Authority of India [NHAI],-0.450976,RobustCurrentGap,-0.445463,ExpenditureProgressGap,-0.398138,State_Maharashtra; ProgressVelocity; NoProgress
618000,,2026-05-01,0.741773,1,NoProgress,0.384241,ProgressVelocity,0.365619,RevisedCost,-0.340888,Physical Progress,0.332733,Agency_National Highways Authority of India [NHAI],-0.29452,NoProgress; ProgressVelocity; Physical Progress
618314,,2026-04-01,0.589986,1,ProjectAgeDays,0.348558,ProgressVelocity,-0.294722,Agency_National Highways Authority of India [NHAI],-0.268884,ExpenditureProgressGap,0.246667,ProgressScheduleGap,0.233971,ProjectAgeDays; ExpenditureProgressGap; ProgressScheduleGap
618019,,2026-04-01,0.355119,0,CurrentExpenditureRatio,-0.60981,RobustCurrentGap,0.32936,Expenditure,-0.319884,Physical Progress,0.318451,ExpenditureProgressGap,0.315955,RobustCurrentGap; Physical Progress; ExpenditureProgressGap
400321,,2026-04-01,0.16321,0,Agency_National Highways Authority of India [NHAI],-0.457877,RemainingPlannedDays,-0.269484,Expenditure,-0.227689,OriginalCost,-0.213882,ProgressVelocity,-0.189592,CurrentExpenditureRatio; HasRevisedDoc; RobustCurrentGap
618803,,2026-04-01,0.804027,1,Agency_National Highways Authority of India [NHAI],0.899932,CurrentExpenditureRatio,0.522617,ProjectAgeDays,0.210304,ProgressVelocity,-0.188954,ExpenditureProgressGap,-0.151327,Agency_National Highways Authority of India [NHAI]; CurrentExpenditureRatio; ProjectAgeDays
618315,,2026-05-01,0.616568,1,Agency_NHIDCL,0.640453,NoProgress,0.305113,Agency_National Highways Authority of India [NHAI],-0.294377,ProgressVelocity,0.286508,Physical Progress,-0.269833,Agency_NHIDCL; NoProgress; ProgressVelocity
618832,,2026-04-01,0.74083,1,Agency_National Highways Authority of India [NHAI],0.819705,ProgressVelocity,-0.422477,State_Jharkhand,0.391371,ProgressScheduleGap,0.260455,RemainingPlannedDays,0.215683,Agency_National Highways Authority of India [NHAI]; State_Jharkhand; ProgressScheduleGap
701105,,2026-04-01,0.165872,0,Agency_National Highways Authority of India [NHAI],-0.405952,CurrentExpenditureRatio,0.309274,ProgressVelocity,-0.2928,Agency_Airport Authority of India [AAI],-0.256338,RemainingPlannedDays,-0.180516,CurrentExpenditureRatio; ApprovalToStartDays; ExpenditureProgressGap
611917,,2026-05-01,0.389665,0,Agency_National Highways Authority of India [NHAI],-0.366,ProgressVelocity,-0.319742,State_Haryana,-0.28468,ExpenditureProgressGap,0.239436,Expenditure,0.199512,ExpenditureProgressGap; Expenditure; CurrentExpenditureRatio
619049,,2026-05-01,0.523148,1,Expenditure,0.62234,HasRevisedDoc,-0.341613,ExpenditureProgressGap,-0.287255,Physical Progress,0.283315,Agency_National Highways Authority of India [NHAI],-0.211745,Expenditure; Physical Progress; CurrentExpenditureRatio
612211,,2026-05-01,0.275961,0,Agency_National Highways Authority of India [NHAI],-0.432732,Physical Progress,-0.372159,ProgressVelocity,0.252527,ProgressScheduleGap,-0.163496,State_Gujarat,-0.129684,ProgressVelocity; ApprovalToStartDays; ExpenditureProgressGap
618960,,2026-05-01,0.570071,1,Agency_National Highways Authority of India [NHAI],0.935203,State_Uttar Pradesh,-0.363523,ApprovalToStartDays,-0.21987,OriginalCost,-0.156785,Expenditure,0.154408,Agency_National Highways Authority of India [NHAI]; Expenditure; RobustCurrentGap
